,date,format,deck,wins,games
1509,2023-07-18,LTR,Orzhov (WB) + Splash,207,375
1510,2023-07-18,LTR,Golgari (BG) + Splash,225,400
1511,2023-07-18,LTR,Simic (GU) + Splash,93,184
1512,2023-07-18,LTR,Izzet (UR) + Splash,274,489
1513,2023-07-18,LTR,Boros (RW) + Splash,74,140
1514,2023-07-18,LTR,Jeskai (WUR),34,56
1515,2023-07-18,LTR,Sultai (UBG),13,36
1516,2023-07-18,LTR,Mardu (BRW),26,65
1517,2023-07-18,LTR,Temur (RGU),4,8
1518,2023-07-18,LTR,Abzan (GWB),67,142
1519,2023-07-18,LTR,Esper (WUB),35,77
1520,2023-07-18,LTR,Grixis (UBR),98,209
1521,2023-07-18,LTR,Jund (BRG),35,84
1522,2023-07-18,LTR,Naya (RGW),20,40
1523,2023-07-18,LTR,Bant (GWU),15,26
1524,2023-07-18,LTR,Jeskai (WUR) + Splash,12,23
1525,2023-07-18,LTR,Sultai (UBG) + Splash,41,68
1526,2023-07-18,LTR,Mardu (BRW) + Splash,19,32
1527,2023-07-18,LTR,Temur (RGU) + Splash,10,26
1528,2023-07-18,LTR,Abzan (GWB) + Splash,40,100
1529,2023-07-18,LTR,Esper (WUB) + Splash,6,12
1530,2023-07-18,LTR,Grixis (UBR) + Splash,23,41
1531,2023-07-18,LTR,Jund (BRG) + Splash,21,46
1532,2023-07-18,LTR,Naya (RGW) + Splash,50,88
1533,2023-07-18,LTR,Bant (GWU) + Splash,34,69
1534,2023-07-18,LTR,Four-color,31,49
1535,2023-07-18,LTR,Four-color + Splash,16,43
1536,2023-07-18,LTR,Five-color,2,8
1537,2023-07-19,LTR,Mono-Black,14,21
1538,2023-07-19,LTR,Mono-Red,0,1
1539,2023-07-19,LTR,Mono-Green,0,0
1540,2023-07-19,LTR,Mono-White + Splash,0,0
1541,2023-07-19,LTR,Mono-Blue + Splash,8,14
1542,2023-07-19,LTR,Mono-Black + Splash,8,14
1543,2023-07-19,LTR,Mono-Red + Splash,12,28
1544,2023-07-19,LTR,Mono-Green + Splash,8,24
1545,2023-07-19,LTR,Azorius (WU),105,221
1546,2023-07-19,LTR,Dimir (UB),531,949
1547,2023-07-19,LTR,Rakdos (BR),875,1508
1548,2023-07-19,LTR,Gruul (RG),57,100
1549,2023-07-19,LTR,Selesnya (GW),121,226
1550,2023-07-19,LTR,Orzhov (WB),390,701
1551,2023-07-19,LTR,Golgari (BG),176,310
1552,2023-07-19,LTR,Simic (GU),69,142
1553,2023-07-19,LTR,Izzet (UR),944,1630
1554,2023-07-19,LTR,Boros (RW),392,741
1555,2023-07-19,LTR,Azorius (WU) + Splash,73,134
1556,2023-07-19,LTR,Dimir (UB) + Splash,270,515
1557,2023-07-19,LTR,Rakdos (BR) + Splash,238,420
1558,2023-07-19,LTR,Gruul (RG) + Splash,77,154
1559,2023-07-19,LTR,Selesnya (GW) + Splash,167,322
1560,2023-07-19,LTR,Orzhov (WB) + Splash,142,241
1561,2023-07-19,LTR,Golgari (BG) + Splash,149,288
1562,2023-07-19,LTR,Simic (GU) + Splash,92,197
1563,2023-07-19,LTR,Izzet (UR) + Splash,284,506
1564,2023-07-19,LTR,Boros (RW) + Splash,88,185
1565,2023-07-19,LTR,Jeskai (WUR),26,43
1566,2023-07-19,LTR,Sultai (UBG),38,59
1567,2023-07-19,LTR,Mardu (BRW),47,102
1568,2023-07-19,LTR,Temur (RGU),10,21
1569,2023-07-19,LTR,Abzan (GWB),65,128
1570,2023-07-19,LTR,Esper (WUB),22,46
1571,2023-07-19,LTR,Grixis (UBR),150,265
1572,2023-07-19,LTR,Jund (BRG),45,81
1573,2023-07-19,LTR,Naya (RGW),52,76
1574,2023-07-19,LTR,Bant (GWU),19,37
1575,2023-07-19,LTR,Jeskai (WUR) + Splash,7,12
1576,2023-07-19,LTR,Sultai (UBG) + Splash,18,48
1577,2023-07-19,LTR,Mardu (BRW) + Splash,11,21
1578,2023-07-19,LTR,Temur (RGU) + Splash,14,28
1579,2023-07-19,LTR,Abzan (GWB) + Splash,63,113
1580,2023-07-19,LTR,Esper (WUB) + Splash,12,22
1581,2023-07-19,LTR,Grixis (UBR) + Splash,21,49
1582,2023-07-19,LTR,Jund (BRG) + Splash,28,46
1583,2023-07-19,LTR,Naya (RGW) + Splash,47,101
1584,2023-07-19,LTR,Bant (GWU) + Splash,24,46
1585,2023-07-19,LTR,Four-color,21,48
1586,2023-07-19,LTR,Four-color + Splash,23,42
1587,2023-07-19,LTR,Five-color,6,12
1588,2023-07-20,LTR,Mono-Black,11,17
1589,2023-07-20,LTR,Mono-Red,2,5
1590,2023-07-20,LTR,Mono-Green,1,1
1591,2023-07-20,LTR,Mono-White + Splash,4,7
1592,2023-07-20,LTR,Mono-Blue + Splash,7,9
1593,2023-07-20,LTR,Mono-Black + Splash,3,6
1594,2023-07-20,LTR,Mono-Red + Splash,0,0
1595,2023-07-20,LTR,Mono-Green + Splash,5,11
1596,2023-07-20,LTR,Azorius (WU),84,163
1597,2023-07-20,LTR,Dimir (UB),509,874
1598,2023-07-20,LTR,Rakdos (BR),870,1482
1599,2023-07-20,LTR,Gruul (RG),44,87
1600,2023-07-20,LTR,Selesnya (GW),115,250
1601,2023-07-20,LTR,Orzhov (WB),471,801
1602,2023-07-20,LTR,Golgari (BG),207,327
1603,2023-07-20,LTR,Simic (GU),53,114
1604,2023-07-20,LTR,Izzet (UR),744,1323
1605,2023-07-20,LTR,Boros (RW),340,611
1606,2023-07-20,LTR,Azorius (WU) + Splash,92,168
1607,2023-07-20,LTR,Dimir (UB) + Splash,275,491
1608,2023-07-20,LTR,Rakdos (BR) + Splash,207,394
1609,2023-07-20,LTR,Gruul (RG) + Splash,100,197
1610,2023-07-20,LTR,Selesnya (GW) + Splash,229,413
1611,2023-07-20,LTR,Orzhov (WB) + Splash,179,331
1612,2023-07-20,LTR,Golgari (BG) + Splash,170,294
1613,2023-07-20,LTR,Simic (GU) + Splash,62,125
1614,2023-07-20,LTR,Izzet (UR) + Splash,310,549
1615,2023-07-20,LTR,Boros (RW) + Splash,70,144
1616,2023-07-20,LTR,Jeskai (WUR),18,41
1617,2023-07-20,LTR,Sultai (UBG),33,55
1618,2023-07-20,LTR,Mardu (BRW),38,64
1619,2023-07-20,LTR,Temur (RGU),15,24
1620,2023-07-20,LTR,Abzan (GWB),91,152
1621,2023-07-20,LTR,Esper (WUB),66,113
1622,2023-07-20,LTR,Grixis (UBR),126,254
1623,2023-07-20,LTR,Jund (BRG),39,83
1624,2023-07-20,LTR,Naya (RGW),48,76
1625,2023-07-20,LTR,Bant (GWU),8,26
1626,2023-07-20,LTR,Jeskai (WUR) + Splash,17,34
1627,2023-07-20,LTR,Sultai (UBG) + Splash,14,35
1628,2023-07-20,LTR,Mardu (BRW) + Splash,22,38
1629,2023-07-20,LTR,Temur (RGU) + Splash,20,37
1630,2023-07-20,LTR,Abzan (GWB) + Splash,60,107
1631,2023-07-20,LTR,Esper (WUB) + Splash,19,37
1632,2023-07-20,LTR,Grixis (UBR) + Splash,35,61
1633,2023-07-20,LTR,Jund (BRG) + Splash,12,35
1634,2023-07-20,LTR,Naya (RGW) + Splash,61,102
1635,2023-07-20,LTR,Bant (GWU) + Splash,33,69
1636,2023-07-20,LTR,Four-color,8,18
1637,2023-07-20,LTR,Four-color + Splash,24,45
1638,2023-07-20,LTR,Five-color,0,0
1639,2023-07-21,LTR,Mono-Black,1,6
1640,2023-07-21,LTR,Mono-Red,6,8
1641,2023-07-21,LTR,Mono-Green,4,6
1642,2023-07-21,LTR,Mono-White + Splash,2,5
1643,2023-07-21,LTR,Mono-Blue + Splash,19,34
1644,2023-07-21,LTR,Mono-Black + Splash,7,12
1645,2023-07-21,LTR,Mono-Red + Splash,7,8
1646,2023-07-21,LTR,Mono-Green + Splash,1,3
1647,2023-07-21,LTR,Azorius (WU),110,218
1648,2023-07-21,LTR,Dimir (UB),608,1025
1649,2023-07-21,LTR,Rakdos (BR),948,1611
1650,2023-07-21,LTR,Gruul (RG),48,102
1651,2023-07-21,LTR,Selesnya (GW),141,253
1652,2023-07-21,LTR,Orzhov (WB),481,818
1653,2023-07-21,LTR,Golgari (BG),157,272
1654,2023-07-21,LTR,Simic (GU),80,169
1655,2023-07-21,LTR,Izzet (UR),938,1637
1656,2023-07-21,LTR,Boros (RW),419,760
1657,2023-07-21,LTR,Azorius (WU) + Splash,92,174
1658,2023-07-21,LTR,Dimir (UB) + Splash,283,508
1659,2023-07-21,LTR,Rakdos (BR) + Splash,228,436
1660,2023-07-21,LTR,Gruul (RG) + Splash,97,185
1661,2023-07-21,LTR,Selesnya (GW) + Splash,153,297
1662,2023-07-21,LTR,Orzhov (WB) + Splash,169,301
1663,2023-07-21,LTR,Golgari (BG) + Splash,194,360
1664,2023-07-21,LTR,Simic (GU) + Splash,92,181
1665,2023-07-21,LTR,Izzet (UR) + Splash,302,574
1666,2023-07-21,LTR,Boros (RW) + Splash,83,173
1667,2023-07-21,LTR,Jeskai (WUR),27,40
1668,2023-07-21,LTR,Sultai (UBG),18,27
1669,2023-07-21,LTR,Mardu (BRW),64,100
1670,2023-07-21,LTR,Temur (RGU),14,28
1671,2023-07-21,LTR,Abzan (GWB),83,151
1672,2023-07-21,LTR,Esper (WUB),48,95
1673,2023-07-21,LTR,Grixis (UBR),119,241
1674,2023-07-21,LTR,Jund (BRG),24,47
1675,2023-07-21,LTR,Naya (RGW),36,69
1676,2023-07-21,LTR,Bant (GWU),23,42
1677,2023-07-21,LTR,Jeskai (WUR) + Splash,2,9
1678,2023-07-21,LTR,Sultai (UBG) + Splash,26,46
1679,2023-07-21,LTR,Mardu (BRW) + Splash,7,15
1680,2023-07-21,LTR,Temur (RGU) + Splash,23,51
1681,2023-07-21,LTR,Abzan (GWB) + Splash,53,83
1682,2023-07-21,LTR,Esper (WUB) + Splash,11,19
1683,2023-07-21,LTR,Grixis (UBR) + Splash,10,22
1684,2023-07-21,LTR,Jund (BRG) + Splash,15,31
1685,2023-07-21,LTR,Naya (RGW) + Splash,22,54
1686,2023-07-21,LTR,Bant (GWU) + Splash,29,55
1687,2023-07-21,LTR,Four-color,16,36
1688,2023-07-21,LTR,Four-color + Splash,32,59
1689,2023-07-21,LTR,Five-color,8,10
1690,2023-07-22,LTR,Mono-White,1,1
1691,2023-07-22,LTR,Mono-Blue,5,8
1692,2023-07-22,LTR,Mono-Black,11,17
1693,2023-07-22,LTR,Mono-Red,4,9
1694,2023-07-22,LTR,Mono-Blue + Splash,10,15
1695,2023-07-22,LTR,Mono-Black + Splash,4,7
1696,2023-07-22,LTR,Mono-Red + Splash,6,11
1697,2023-07-22,LTR,Mono-Green + Splash,5,9
1698,2023-07-22,LTR,Azorius (WU),111,212
1699,2023-07-22,LTR,Dimir (UB),516,880
1700,2023-07-22,LTR,Rakdos (BR),904,1481
1701,2023-07-22,LTR,Gruul (RG),62,116
1702,2023-07-22,LTR,Selesnya (GW),114,207
1703,2023-07-22,LTR,Orzhov (WB),499,882
1704,2023-07-22,LTR,Golgari (BG),195,350
1705,2023-07-22,LTR,Simic (GU),80,144
1706,2023-07-22,LTR,Izzet (UR),945,1666
1707,2023-07-22,LTR,Boros (RW),411,747
1708,2023-07-22,LTR,Azorius (WU) + Splash,110,195
1709,2023-07-22,LTR,Dimir (UB) + Splash,293,545
1710,2023-07-22,LTR,Rakdos (BR) + Splash,229,431
1711,2023-07-22,LTR,Gruul (RG) + Splash,92,155
1712,2023-07-22,LTR,Selesnya (GW) + Splash,147,281
1713,2023-07-22,LTR,Orzhov (WB) + Splash,125,239
1714,2023-07-22,LTR,Golgari (BG) + Splash,217,396
1715,2023-07-22,LTR,Simic (GU) + Splash,78,138
1716,2023-07-22,LTR,Izzet (UR) + Splash,340,636
1717,2023-07-22,LTR,Boros (RW) + Splash,62,127
1718,2023-07-22,LTR,Jeskai (WUR),17,36
1719,2023-07-22,LTR,Sultai (UBG),22,51
1720,2023-07-22,LTR,Mardu (BRW),58,107
1721,2023-07-22,LTR,Temur (RGU),8,19
1722,2023-07-22,LTR,Abzan (GWB),60,118
1723,2023-07-22,LTR,Esper (WUB),33,64
1724,2023-07-22,LTR,Grixis (UBR),116,233
1725,2023-07-22,LTR,Jund (BRG),32,59
1726,2023-07-22,LTR,Naya (RGW),16,34
1727,2023-07-22,LTR,Bant (GWU),19,38
1728,2023-07-22,LTR,Jeskai (WUR) + Splash,18,36
1729,2023-07-22,LTR,Sultai (UBG) + Splash,21,41
1730,2023-07-22,LTR,Mardu (BRW) + Splash,19,32
1731,2023-07-22,LTR,Temur (RGU) + Splash,12,22
1732,2023-07-22,LTR,Abzan (GWB) + Splash,53,98
1733,2023-07-22,LTR,Esper (WUB) + Splash,8,19
1734,2023-07-22,LTR,Grixis (UBR) + Splash,13,37
1735,2023-07-22,LTR,Jund (BRG) + Splash,17,32
1736,2023-07-22,LTR,Naya (RGW) + Splash,35,69
1737,2023-07-22,LTR,Bant (GWU) + Splash,18,40
1738,2023-07-22,LTR,Four-color,13,33
1739,2023-07-22,LTR,Four-color + Splash,26,51
1740,2023-07-22,LTR,Five-color,1,1
